sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status
1243,2023-01-01 01:07:00,37.69796205457327,-122.467885106198,humidity,13.644224074998569,inactive
1474,2023-01-01 01:08:00,37.755151330234,-121.5691693133541,flood,4.473202761960815,inactive
1410,2023-01-01 01:09:00,37.42167992171835,-121.8097513922314,temp,95.33713636447092,inactive
1889,2023-01-01 01:10:00,37.19869720844492,-121.62258822358127,seismic,83.22423364486903,inactive
1339,2023-01-01 01:11:00,37.81106663303152,-122.06395175720448,temp,1.5333045888606955,inactive
1797,2023-01-01 01:13:00,37.08267928998392,-122.40795294523804,seismic,58.34092606231026,active
1214,2023-01-01 01:14:00,37.505086532720696,-121.60057679448155,seismic,47.27695868554256,active
1798,2023-01-01 01:15:00,37.25806409407137,-121.9751333049438,humidity,11.857265901747128,inactive
1888,2023-01-01 01:19:00,37.38067728146513,-122.11172450138388,seismic,27.128321057940298,active
1104,2023-01-01 01:20:00,37.29661232282932,-121.82646649293712,humidity,79.29018489308977,inactive
1328,2023-01-01 01:21:00,37.6513941996886,-121.82528721676805,humidity,10.729973743964704,active
1092,2023-01-01 01:23:00,37.38699486167266,-122.2518188403442,seismic,97.98199173144604,inactive
1830,2023-01-01 01:26:00,37.29155374058621,-122.37143579554954,humidity,84.25609371746398,inactive
1296,2023-01-01 01:27:00,37.989358381617606,-122.45917074468616,humidity,84.70423325299588,active
1775,2023-01-01 01:28:00,37.84566662400013,-122.11260660585728,seismic,40.06458746029369,inactive
1408,2023-01-01 01:29:00,37.5201019959529,-122.30966334568416,temp,23.17419482612625,inactive
1688,2023-01-01 01:31:00,37.45472841528462,-121.65953427641176,seismic,31.46572048639451,inactive
1277,2023-01-01 01:32:00,37.43289271688509,-121.84633102330292,humidity,8.251539958763987,active
1668,2023-01-01 01:34:00,37.97950846334673,-121.88044515644935,temp,45.01770515185528,active
1004,2023-01-01 01:35:00,37.80580733443665,-121.66322088845968,flood,86.36941044172228,active
1849,2023-01-01 01:36:00,37.97246190343287,-122.26087110678938,flood,13.764209390990668,inactive
1441,2023-01-01 01:37:00,37.61457277603914,-121.9345426386767,humidity,33.905700315693565,active
1665,2023-01-01 01:38:00,37.17707245968602,-122.20341931968832,temp,28.665288763919584,active
1985,2023-01-01 01:39:00,37.7536649252712,-122.23123243467153,flood,66.55611994648865,active
1016,2023-01-01 01:40:00,37.327861866517786,-122.196861522102,flood,6.357437820999346,active
1159,2023-01-01 01:41:00,37.24490357576535,-121.85289283465568,flood,14.570162873805415,inactive
1842,2023-01-01 01:42:00,37.55576870914138,-121.85417223719448,humidity,30.35650577287381,inactive
1469,2023-01-01 01:43:00,37.85422167641997,-122.4940954869023,humidity,92.69002009346228,inactive
1929,2023-01-01 01:45:00,37.4670711350965,-122.02872907036696,humidity,11.191523887525012,inactive
1716,2023-01-01 01:47:00,37.88732861791375,-121.55251786643387,temp,21.990358530482347,active
1099,2023-01-01 01:49:00,37.1993571778043,-122.41948002275164,flood,44.86036072641457,active
1364,2023-01-01 01:50:00,37.86360256935684,-122.33370432515228,seismic,73.49774225122937,active
1507,2023-01-01 01:52:00,37.59817869356521,-121.6073508388598,flood,98.77776911569303,active
1548,2023-01-01 01:54:00,37.08238348508561,-121.89180378564632,temp,35.887490068653186,inactive
1163,2023-01-01 01:55:00,37.99093588502967,-122.24345331036947,humidity,83.9091684237937,inactive
1464,2023-01-01 01:58:00,37.02380169633525,-122.28420029070136,humidity,93.9822959317077,active
1601,2023-01-01 01:59:00,37.08681565121058,-122.1483456317372,flood,33.222597419036774,inactive
1857,2023-01-01 02:01:00,37.17330116567515,-122.0711664740778,seismic,77.34787411468926,active
1114,2023-01-01 02:04:00,37.36887284694176,-121.72698088257332,seismic,98.88078229597085,active
1834,2023-01-01 02:05:00,37.39434831896007,-122.42631988383472,temp,26.36358176898583,active
1907,2023-01-01 02:06:00,37.75356445771837,-122.33869566243814,seismic,63.15814129110972,active
1282,2023-01-01 02:08:00,37.80843311485944,-121.77857917139438,flood,33.8064062932438,inactive
1985,2023-01-01 02:09:00,37.50807756352896,-121.98035423603606,flood,54.0666796546633,active
1906,2023-01-01 02:10:00,37.73450650352632,-121.77828987016166,flood,86.35553830480079,active
1777,2023-01-01 02:11:00,37.772339058325535,-121.7798209638219,flood,52.87243490586408,active
1982,2023-01-01 02:14:00,37.821003358710094,-122.19701387629571,temp,13.759527593826014,active
1740,2023-01-01 02:15:00,37.04417955497495,-121.78251730589037,temp,87.3987693680203,active
1685,2023-01-01 02:16:00,37.73763888427504,-121.89441706684644,temp,35.26320432103297,inactive
1492,2023-01-01 02:17:00,37.79860107220585,-121.97755336536532,humidity,88.20846581039795,active
1125,2023-01-01 02:18:00,37.18465654162591,-122.17116385771102,flood,98.63714289640636,active
1474,2023-01-01 02:20:00,37.73704919027721,-121.698589212067,flood,48.42292744339433,active
1987,2023-01-01 02:21:00,37.56974247149367,-121.58945051276778,flood,21.6895454097684,inactive
1267,2023-01-01 02:23:00,37.28401303295963,-121.98159763847298,flood,5.557609482341197,inactive
1294,2023-01-01 02:26:00,37.02898447228628,-121.73533059266852,temp,0.5387051449560643,inactive
1007,2023-01-01 02:27:00,37.790150674597534,-121.88675915039047,temp,24.92838839241074,inactive
1250,2023-01-01 02:28:00,37.220830424847726,-121.9831017445988,flood,9.865925643552307,active
1692,2023-01-01 02:29:00,37.21939601332736,-122.34120944953963,seismic,59.675707219249134,inactive
1059,2023-01-01 02:32:00,37.93513731017488,-122.37742021751116,seismic,64.60331061686149,inactive
1155,2023-01-01 02:35:00,37.523062101684594,-122.42374859328632,flood,31.240358852834305,active
1508,2023-01-01 02:37:00,37.38260066561893,-122.11449866912584,seismic,30.800052090816287,inactive
1708,2023-01-01 02:38:00,37.73352279772401,-121.56052691862624,humidity,88.2212842965862,active
1114,2023-01-01 02:39:00,37.29749571813682,-121.54467605251008,flood,96.03000238270552,active
1458,2023-01-01 02:40:00,37.72774258988886,-122.121049332508,humidity,39.67036138152915,inactive
1091,2023-01-01 02:43:00,37.21271867628815,-121.95160243984844,temp,87.22176240167285,inactive
1157,2023-01-01 02:44:00,37.6724163593186,-121.7835664670174,flood,67.6044795087914,inactive
1769,2023-01-01 02:47:00,37.984643144729766,-122.41069226954684,humidity,21.121969972678837,inactive
1179,2023-01-01 02:48:00,37.81031070486042,-122.46794669696487,flood,51.88171614854211,inactive
1470,2023-01-01 02:49:00,37.59116550580466,-121.69328202603822,humidity,27.99699904884877,active
1166,2023-01-01 02:53:00,37.05959703368647,-121.92893585414774,temp,28.64108184401372,active
1997,2023-01-01 02:54:00,37.4366412067861,-121.6754906953702,flood,76.56456776422323,inactive
1250,2023-01-01 02:55:00,37.551734914619125,-122.03794640400116,temp,83.65202850458597,inactive
1122,2023-01-01 02:56:00,37.61511130207612,-121.95484586159816,seismic,30.18265892252816,inactive
1811,2023-01-01 02:57:00,37.55943077924309,-122.2551960948746,seismic,70.43291774467184,active
1432,2023-01-01 02:58:00,37.74977424882911,-122.32713782403688,humidity,45.70677066483202,inactive
1609,2023-01-01 02:59:00,37.97212269186259,-122.0029380241444,humidity,63.25912605325536,active
1835,2023-01-01 03:00:00,37.09257722296214,-121.84531285490024,temp,34.33751557503628,active
1908,2023-01-01 03:02:00,37.53664588276386,-122.14896054617732,seismic,99.13274764655915,active
1047,2023-01-01 03:03:00,37.21091481237537,-122.33782725084488,flood,77.90383574744713,active
1005,2023-01-01 03:04:00,37.03967094999256,-122.00274613993624,flood,63.45588235709718,inactive
1714,2023-01-01 03:06:00,37.288228201353455,-121.78507507571734,seismic,35.864103884086816,active
1052,2023-01-01 03:07:00,37.45811845886696,-122.19848261211972,flood,14.634530288687674,active
1838,2023-01-01 03:09:00,37.22964821895914,-122.0411222796891,flood,53.98619617318471,active
1949,2023-01-01 03:11:00,37.457957717299465,-121.65912170294897,humidity,43.48294613014983,inactive
1539,2023-01-01 03:12:00,37.37233867748938,-122.36487559246946,seismic,44.98780703464036,inactive
1503,2023-01-01 03:16:00,37.27030086701512,-121.5081578475044,seismic,83.33943511129746,inactive
1591,2023-01-01 03:20:00,37.239195813424544,-122.42951267959587,humidity,15.813675954087737,active
1224,2023-01-01 03:22:00,37.87458566231759,-121.66964459117884,flood,16.55920867172278,inactive
1750,2023-01-01 03:23:00,37.70429478341639,-121.89574353877356,flood,20.504605214249427,active
1562,2023-01-01 03:24:00,37.153840186456414,-121.93176134821826,humidity,49.13900395358268,inactive
1108,2023-01-01 03:25:00,37.60567221673288,-122.05846254414551,flood,52.40684151476487,active
1358,2023-01-01 03:26:00,37.043841833621485,-121.64951258987983,temp,4.775481593854236,inactive
1099,2023-01-01 03:28:00,37.0290804412753,-122.03863964366684,humidity,57.06814819952678,active
1931,2023-01-01 03:30:00,37.37021248050392,-121.91775662238469,flood,36.769309152632566,active
1182,2023-01-01 03:31:00,37.25327689645431,-121.90761080853495,seismic,89.64679827575625,inactive
1719,2023-01-01 03:32:00,37.30665472571368,-121.67023653575724,flood,36.90897797830432,active
1862,2023-01-01 03:35:00,37.44328642809794,-121.89822430315616,temp,97.7718412663445,inactive
1354,2023-01-01 03:36:00,37.61406578590611,-122.34372547053084,flood,60.104142946382986,active
1062,2023-01-01 03:37:00,37.75029094959585,-121.85446249374952,temp,15.835452421733107,inactive
1429,2023-01-01 03:38:00,37.56393089967656,-122.47055194091556,seismic,61.31425070208084,active
1689,2023-01-01 03:40:00,37.99381746534078,-121.56825053396057,humidity,65.49268505146706,inactive
1223,2023-01-01 03:41:00,37.631322554802665,-121.76481447716228,seismic,94.31090744836555,active
1284,2023-01-01 03:42:00,37.65915215365707,-122.02530298557852,seismic,18.923524126790014,active
1063,2023-01-01 03:43:00,37.48895084978735,-121.95337854198216,seismic,30.73016302909396,inactive
1173,2023-01-01 03:45:00,37.45073932383964,-122.29732045372636,seismic,36.91217434391599,inactive
1598,2023-01-01 03:46:00,37.29616522384416,-121.7041315979532,humidity,35.22092964738721,inactive
1235,2023-01-01 03:47:00,37.50038648965008,-122.26006010426616,humidity,31.45453099112565,active
1197,2023-01-01 03:48:00,37.8012736407828,-121.51689678411056,flood,46.61647392510744,inactive
1912,2023-01-01 03:49:00,37.61718086450016,-121.50165654116154,flood,22.762629054746075,active
1884,2023-01-01 03:50:00,37.19204084660836,-122.0438595301166,flood,37.34211709586206,inactive
1890,2023-01-01 03:51:00,37.09547528064876,-122.49872186180345,temp,43.01393799739991,inactive
1169,2023-01-01 03:52:00,37.35768036576513,-121.62478254285658,flood,65.17286888410472,active
1690,2023-01-01 03:54:00,37.71524397366541,-122.08316145039268,flood,72.62872831955983,active
1044,2023-01-01 03:55:00,37.98026489317322,-121.70538872935856,seismic,83.43887169603487,inactive
1652,2023-01-01 03:56:00,37.53414397522212,-121.65676259998828,seismic,54.85613106634125,active
1077,2023-01-01 03:57:00,37.21143978508936,-122.28557173523886,flood,86.17057091879776,inactive
1762,2023-01-01 03:58:00,37.01618972061454,-121.61097213794493,humidity,63.45798615741135,active
1887,2023-01-01 04:02:00,37.08088294332541,-121.60295784656186,temp,73.40630249502905,inactive
1536,2023-01-01 04:04:00,37.66901934745609,-122.05571346395912,humidity,69.2626199321235,inactive
1653,2023-01-01 04:05:00,37.63044581058576,-121.73814612907591,seismic,61.22423477998274,inactive
1200,2023-01-01 04:07:00,37.404264897236224,-122.13131159773803,seismic,38.86819324702861,inactive
1476,2023-01-01 04:09:00,37.54808619147392,-121.87135190602451,flood,82.67378917617961,inactive
1058,2023-01-01 04:10:00,37.77724328083227,-121.58110145481017,humidity,3.1842809665893035,inactive
1063,2023-01-01 04:12:00,37.5027850601264,-122.30785523116778,seismic,61.255007632702494,active
1457,2023-01-01 04:14:00,37.22914661006928,-122.4206732921366,humidity,27.917084942404824,active
1673,2023-01-01 04:15:00,37.977237521712816,-122.06409005463028,temp,79.71913019160672,inactive
1961,2023-01-01 04:16:00,37.68031096431454,-122.40766158825852,temp,64.84973814635191,active
1312,2023-01-01 04:17:00,37.92564111166172,-122.22264996338374,seismic,63.42742719522862,active
1704,2023-01-01 04:18:00,37.39232469286611,-122.220562085062,temp,94.62373097062758,active
1563,2023-01-01 04:19:00,37.87426081931783,-122.02551759424566,humidity,31.344745966740263,inactive
1712,2023-01-01 04:20:00,37.291371598301566,-121.95407469270408,temp,63.76532086719367,inactive
1267,2023-01-01 04:21:00,37.13311345847808,-121.65667229813732,flood,11.777957612546274,active
1296,2023-01-01 04:22:00,37.80103996291118,-121.72160245899342,seismic,63.07222613144351,active
1468,2023-01-01 04:23:00,37.34429774866894,-122.08037215956172,humidity,38.25013110120783,inactive
1258,2023-01-01 04:26:00,37.89404315506426,-122.12513344174111,flood,31.558852477110065,inactive
1742,2023-01-01 04:27:00,37.94634642289222,-122.36487671401602,flood,45.99937591596088,active
1927,2023-01-01 04:28:00,37.99441438364183,-121.70117280415492,flood,27.720310443404507,active
1123,2023-01-01 04:29:00,37.95200014794231,-122.16416024099377,temp,50.82524154673833,active
1745,2023-01-01 04:31:00,37.55285592239692,-121.65579413199372,humidity,44.98218255638346,inactive
1665,2023-01-01 04:32:00,37.75360508337959,-121.99151065576534,temp,35.991755105178754,active
1998,2023-01-01 04:33:00,37.88850931029654,-121.60403141723783,humidity,57.159398657067214,active
1273,2023-01-01 04:34:00,37.70364338123276,-122.10338066586168,temp,65.03001161688272,active
1524,2023-01-01 04:35:00,37.22151285814155,-121.91052828314696,seismic,2.231646642971652,active
1767,2023-01-01 04:36:00,37.95526109973181,-121.6908023605154,seismic,89.22951932168333,inactive
1736,2023-01-01 04:37:00,37.399327235879554,-122.21063693820116,temp,87.67992263879273,inactive
1747,2023-01-01 04:38:00,37.90136374536622,-122.37097594040132,seismic,77.19194659655699,active
1125,2023-01-01 04:39:00,37.43543567949046,-122.40814501918403,humidity,32.76900807764848,active
1272,2023-01-01 04:42:00,37.19383681942514,-122.2541520433929,seismic,81.11182574544317,inactive
1875,2023-01-01 04:43:00,37.280528048476505,-122.43251054213424,seismic,13.48705361117274,inactive
1585,2023-01-01 04:45:00,37.81861102622819,-122.42209869878816,temp,50.56796046518848,active
1244,2023-01-01 04:47:00,37.00552395909029,-121.72094978007026,seismic,57.71249200111504,inactive
1801,2023-01-01 04:48:00,37.40050158484858,-121.69270289580898,humidity,86.37496251030547,active
1678,2023-01-01 04:49:00,37.291508861049,-121.79592019765803,humidity,32.77112277137281,inactive
1051,2023-01-01 04:50:00,37.99205073878303,-122.00370830006096,humidity,28.893473624011246,inactive
1341,2023-01-01 04:51:00,37.96652388029442,-122.22866200712318,humidity,5.207839264513991,inactive
1328,2023-01-01 04:53:00,37.08025445435454,-122.35530304405482,flood,94.14527805724632,inactive
1761,2023-01-01 04:54:00,37.82693842618589,-121.59015099296116,temp,82.0836583336267,inactive
1798,2023-01-01 04:56:00,37.070933460883445,-121.99777650886396,seismic,48.99125965451664,active
1253,2023-01-01 04:57:00,37.84738693692327,-122.05079088791987,flood,23.51220536276369,active
1459,2023-01-01 04:58:00,37.42626503570427,-122.31761173832068,temp,23.509727528578505,active
1514,2023-01-01 05:00:00,37.75269166794383,-122.44439082422784,temp,92.88084112497532,inactive
1678,2023-01-01 05:01:00,37.78845110980566,-121.6365328245902,temp,84.68314505375584,active
1714,2023-01-01 05:03:00,37.10430916939932,-122.35468914660912,seismic,51.11789420727191,active
1635,2023-01-01 05:04:00,37.52467921998837,-121.73878779052664,flood,70.70263144659333,active
1668,2023-01-01 05:05:00,37.5514059099318,-121.73302840365002,humidity,16.07012229410327,active
1014,2023-01-01 05:06:00,37.80890523536482,-122.43205852975598,temp,64.87983819420174,inactive
1752,2023-01-01 05:07:00,37.853028252862906,-121.55404694415785,flood,44.38849718039718,active
1525,2023-01-01 05:08:00,37.906350706413,-121.91899374527212,seismic,67.44472833899326,active
1147,2023-01-01 05:11:00,37.197643600612594,-121.87215344022556,flood,36.00470698712378,active
1094,2023-01-01 05:12:00,37.14330363190255,-121.72344230007052,seismic,19.20689780095104,active
1640,2023-01-01 05:13:00,37.26448072344864,-122.21312069849316,flood,39.04572596565824,inactive
1466,2023-01-01 05:14:00,37.32983763018655,-121.79488877845098,temp,17.03828840666638,inactive
1250,2023-01-01 05:15:00,37.01889652982061,-122.34929949486028,flood,14.681453773995813,inactive
1817,2023-01-01 05:18:00,37.517674660664674,-122.27018954880282,seismic,83.03338070753433,active
1236,2023-01-01 05:19:00,37.361263078292176,-121.97870752548506,temp,79.99008979206181,active
1419,2023-01-01 05:20:00,37.33954915160177,-122.07756859336654,temp,91.12851621789164,active
1946,2023-01-01 05:25:00,37.87374092780832,-122.23490758641849,flood,77.47933239861743,active
1047,2023-01-01 05:26:00,37.55398622619485,-122.07549095193043,humidity,10.84492747649235,active
1115,2023-01-01 05:29:00,37.24921698195617,-122.18899971483413,temp,75.63911510310334,inactive
1293,2023-01-01 05:30:00,37.499656279244434,-121.56518874400588,humidity,62.63698612099781,active
1416,2023-01-01 05:31:00,37.9315027793867,-122.42868434877772,humidity,35.02138351735164,active
1183,2023-01-01 05:33:00,37.89133057995878,-122.07172047909546,seismic,89.85754498286892,inactive
1259,2023-01-01 05:34:00,37.53672952552366,-121.8561156362589,seismic,61.04576812354103,inactive
1330,2023-01-01 05:39:00,37.18328355893426,-121.85736906897668,seismic,33.62610954388068,inactive
1344,2023-01-01 05:41:00,37.69997157116607,-122.28297868695572,temp,27.70602561208124,inactive
1286,2023-01-01 05:42:00,37.78965264493546,-122.16526094734898,temp,54.51487039811017,inactive
1371,2023-01-01 05:43:00,37.52860126576138,-122.0688210694094,seismic,29.182227543417817,active
1690,2023-01-01 05:44:00,37.45386152128261,-121.50540571434988,flood,2.728153973476277,inactive
1580,2023-01-01 05:45:00,37.7482358814186,-121.51310021668507,humidity,84.7141588185769,inactive
1550,2023-01-01 05:49:00,37.57889895840616,-122.1005324679116,seismic,56.04686536896991,active
1153,2023-01-01 05:50:00,37.09923455560675,-122.4238953460714,humidity,75.90977923079954,inactive
1507,2023-01-01 05:52:00,37.10556291228304,-121.85785147286929,humidity,77.17611636790947,active
1044,2023-01-01 05:53:00,37.26237977069419,-121.62274008797696,humidity,95.46921371092591,active
1607,2023-01-01 05:55:00,37.52973745101976,-121.55400496562822,humidity,99.52431684591537,inactive
1400,2023-01-01 05:57:00,37.889062075447065,-122.49848093188054,flood,44.22983348793452,inactive
1491,2023-01-01 05:59:00,37.19812197689534,-121.64864904883966,seismic,60.1112921643185,active
1498,2023-01-01 06:00:00,37.48847089266028,-122.43477047145626,humidity,56.79228899977088,active
1241,2023-01-01 06:03:00,37.59019683916216,-121.5705258026298,humidity,32.522100417613345,active
1930,2023-01-01 06:04:00,37.22650166101624,-121.72699514568596,humidity,75.5705823315858,active
1377,2023-01-01 06:05:00,37.31063091073667,-122.0700699973268,humidity,80.06102544573027,active
1261,2023-01-01 06:06:00,37.22865115839871,-122.32373293649428,humidity,86.27929898510946,active
1555,2023-01-01 06:07:00,37.85175545500199,-122.00762890966996,flood,86.00708358908012,active
1142,2023-01-01 06:09:00,37.93237618356325,-122.3078423036508,flood,63.77855663789494,active
1852,2023-01-01 06:10:00,37.81553489032714,-122.07331341736533,humidity,98.18151841235854,inactive
1294,2023-01-01 06:13:00,37.35187335917516,-121.90654689876644,humidity,34.242184701405144,active
1439,2023-01-01 06:14:00,37.08912714215537,-122.34202438161792,flood,60.57527161296332,active
1095,2023-01-01 06:15:00,37.60127405896,-122.29728869066372,flood,58.49119540241016,active
1926,2023-01-01 06:16:00,37.13248346689652,-122.24325868241594,temp,49.90205983325079,active
1230,2023-01-01 06:18:00,37.16080630704631,-121.67426014232636,seismic,53.50693960251598,inactive
1512,2023-01-01 06:20:00,37.01221196450526,-121.85200189446358,temp,26.21291914134799,active
1410,2023-01-01 06:22:00,37.83162213605181,-122.40857807185684,seismic,85.29009658407264,active
1121,2023-01-01 06:24:00,37.0938028322152,-121.78525378287644,temp,65.34198635957176,active
1796,2023-01-01 06:25:00,37.07201234418443,-121.7014270403721,temp,86.94353912274386,inactive
1895,2023-01-01 06:29:00,37.752331017908354,-121.88969618960591,seismic,96.55832126961656,inactive
1132,2023-01-01 06:30:00,37.82053295027189,-121.54802291884288,humidity,15.71297939412142,inactive
1202,2023-01-01 06:32:00,37.11080621850162,-121.96271253779793,temp,75.83737741057745,active
1114,2023-01-01 06:33:00,37.50063358790433,-122.29494058649004,flood,81.76360123203301,inactive
1136,2023-01-01 06:34:00,37.955139962565546,-122.14188264909218,temp,89.84921854639025,active
1614,2023-01-01 06:36:00,37.84838244304096,-121.6579661433524,flood,74.95253355483895,inactive
1104,2023-01-01 06:40:00,37.89274040093751,-121.84393270226946,seismic,76.91378627877279,active
1472,2023-01-01 06:41:00,37.584803939344745,-121.94962110177016,humidity,86.79268846882448,active
1652,2023-01-01 06:43:00,37.59080398257474,-122.10151740034648,flood,28.27852624734576,active
1208,2023-01-01 06:44:00,37.883250254053735,-121.90472849702655,flood,34.21208128741243,active
1602,2023-01-01 06:45:00,37.85550609752322,-122.21559738331248,humidity,37.250193102522665,active
1376,2023-01-01 06:46:00,37.908388888053096,-121.85990136844734,humidity,46.79167499400791,inactive
1724,2023-01-01 06:50:00,37.413067770862654,-122.30519526202288,humidity,97.6428821158712,active
1359,2023-01-01 06:52:00,37.38243967070832,-122.15223611890808,humidity,85.27326889669675,active
1737,2023-01-01 06:54:00,37.49549630580796,-121.6687007461678,seismic,29.77592764975846,active
1826,2023-01-01 06:55:00,37.8122033535192,-122.12142847853704,humidity,21.832213211546225,inactive
1635,2023-01-01 06:57:00,37.55724767224104,-122.1486655577093,flood,88.66831190538423,active
1698,2023-01-01 06:58:00,37.47862380220128,-122.26919734390232,seismic,62.59537665062111,inactive
1407,2023-01-01 06:59:00,37.051380867374654,-121.97643778508116,seismic,47.527690442453554,active
1543,2023-01-01 07:01:00,37.26904856413448,-121.9556917357752,temp,29.428011248891,inactive
1830,2023-01-01 07:04:00,37.27676055414064,-121.6191779515342,humidity,44.51398798024094,active
1971,2023-01-01 07:07:00,37.04538658209119,-122.13019306020256,humidity,25.205673663626683,active
1355,2023-01-01 07:08:00,37.51836469043648,-121.50176116646615,temp,58.37053131039679,active
1011,2023-01-01 07:09:00,37.28781011760455,-122.27149334581468,humidity,82.68578104191002,active
1120,2023-01-01 07:10:00,37.39492430056525,-122.4362475415925,flood,9.877724467432849,active
1596,2023-01-01 07:11:00,37.140710438199285,-121.52698914449086,flood,84.75592067340693,active
1555,2023-01-01 07:12:00,37.09548372206438,-121.6224100580532,temp,55.31589063579114,inactive
1942,2023-01-01 07:14:00,37.41845859940516,-121.84599308711512,humidity,28.904517091123218,active
1351,2023-01-01 07:15:00,37.86410661414848,-122.02876548133165,temp,61.456926167121296,inactive
1174,2023-01-01 07:16:00,37.47408319634344,-121.6201029565534,humidity,30.847804553196244,inactive
1771,2023-01-01 07:17:00,37.62527792240381,-122.33414243289413,flood,5.688629892147745,active
1758,2023-01-01 07:18:00,37.604199162227616,-122.12359707063524,temp,80.28568348972684,inactive
1606,2023-01-01 07:19:00,37.17671844566107,-122.33867717629728,humidity,76.86593191470857,active
1063,2023-01-01 07:20:00,37.901774183974176,-122.0365435283548,temp,3.234268494866288,inactive
1606,2023-01-01 07:21:00,37.608031994564655,-122.42435204346944,seismic,55.15398498883434,inactive
1408,2023-01-01 07:22:00,37.00611087402233,-121.83327628384436,temp,31.833933532726,inactive
