sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status
1328,2023-01-01 01:21:00,37.651394199688596,-121.82528721676803,humidity,10.729973743964704,active
1091,2023-01-01 01:22:00,37.88506211167592,-121.67597455317096,temp,11.005402639274376,faulty
1092,2023-01-01 01:23:00,37.38699486167266,-122.25181884034419,seismic,97.98199173144603,inactive
1304,2023-01-01 01:24:00,37.1707161680371,-122.03958802148287,seismic,54.61958136535423,faulty
1552,2023-01-01 01:25:00,37.75144241767656,-121.92506481883693,seismic,60.864075850597985,faulty
1830,2023-01-01 01:26:00,37.29155374058621,-122.37143579554954,humidity,84.25609371746398,inactive
1296,2023-01-01 01:27:00,37.989358381617606,-122.45917074468615,humidity,84.70423325299588,active
1775,2023-01-01 01:28:00,37.845666624000124,-122.11260660585728,seismic,40.06458746029369,inactive
1408,2023-01-01 01:29:00,37.5201019959529,-122.30966334568417,temp,23.17419482612625,inactive
1265,2023-01-01 01:30:00,37.50283860102528,-121.67964545198532,seismic,84.4973524198712,faulty
1688,2023-01-01 01:31:00,37.45472841528462,-121.65953427641176,seismic,31.46572048639451,inactive
1277,2023-01-01 01:32:00,37.43289271688509,-121.84633102330292,humidity,8.251539958763987,active
1465,2023-01-01 01:33:00,37.301850812770134,-121.72785367567785,seismic,88.08011133392529,faulty
1668,2023-01-01 01:34:00,37.97950846334673,-121.88044515644935,temp,45.01770515185528,active
1004,2023-01-01 01:35:00,37.80580733443665,-121.66322088845968,flood,86.36941044172228,active
1849,2023-01-01 01:36:00,37.97246190343287,-122.26087110678938,flood,13.764209390990667,inactive
1441,2023-01-01 01:37:00,37.61457277603914,-121.9345426386767,humidity,33.905700315693565,active
1665,2023-01-01 01:38:00,37.17707245968602,-122.20341931968831,temp,28.665288763919584,active
1985,2023-01-01 01:39:00,37.7536649252712,-122.23123243467153,flood,66.55611994648865,active
1016,2023-01-01 01:40:00,37.327861866517786,-122.196861522102,flood,6.357437820999346,active
1159,2023-01-01 01:41:00,37.24490357576535,-121.85289283465568,flood,14.570162873805415,inactive
1842,2023-01-01 01:42:00,37.55576870914138,-121.85417223719449,humidity,30.35650577287381,inactive
1469,2023-01-01 01:43:00,37.85422167641997,-122.4940954869023,humidity,92.69002009346227,inactive
1036,2023-01-01 01:44:00,37.12778594906063,-121.83018520061823,humidity,95.75185971178405,faulty
1929,2023-01-01 01:45:00,37.467071135096504,-122.02872907036696,humidity,11.191523887525012,inactive
1276,2023-01-01 01:46:00,37.37077400711136,-122.367406666072,temp,42.78975341760886,faulty
1716,2023-01-01 01:47:00,37.887328617913745,-121.55251786643389,temp,21.990358530482347,active
1379,2023-01-01 01:48:00,37.176491854472225,-121.81092360243069,temp,14.465997593150915,faulty
1099,2023-01-01 01:49:00,37.1993571778043,-122.41948002275163,flood,44.86036072641457,active
1364,2023-01-01 01:50:00,37.863602569356836,-122.33370432515227,seismic,73.49774225122937,active
1251,2023-01-01 01:51:00,37.91123836737027,-121.57941699548338,humidity,60.31169252091081,faulty
1507,2023-01-01 01:52:00,37.59817869356521,-121.60735083885979,flood,98.77776911569303,active
1816,2023-01-01 01:53:00,37.97124356315357,-122.00384623580275,flood,61.316915970440654,faulty
1548,2023-01-01 01:54:00,37.08238348508561,-121.89180378564633,temp,35.887490068653186,inactive
1163,2023-01-01 01:55:00,37.99093588502967,-122.24345331036949,humidity,83.9091684237937,inactive
1038,2023-01-01 01:56:00,37.38111960438583,-122.29410820346143,temp,43.694837206920546,faulty
1326,2023-01-01 01:57:00,37.45119991435255,-121.67625175234424,humidity,23.738782947615388,faulty
1464,2023-01-01 01:58:00,37.02380169633525,-122.28420029070136,humidity,93.9822959317077,active
1601,2023-01-01 01:59:00,37.08681565121058,-122.1483456317372,flood,33.222597419036774,inactive
1994,2023-01-01 02:00:00,37.63224790688281,-121.92246567966924,seismic,26.236280977390624,faulty
1857,2023-01-01 02:01:00,37.17330116567515,-122.07116647407781,seismic,77.34787411468926,active
1928,2023-01-01 02:02:00,37.09389715601064,-122.13095317778894,seismic,16.19657573362714,faulty
1695,2023-01-01 02:03:00,37.909558117025036,-121.8904853048595,temp,55.56425270843047,faulty
1114,2023-01-01 02:04:00,37.36887284694176,-121.72698088257332,seismic,98.88078229597083,active
1834,2023-01-01 02:05:00,37.39434831896007,-122.42631988383472,temp,26.36358176898583,active
1907,2023-01-01 02:06:00,37.75356445771837,-122.33869566243814,seismic,63.158141291109715,active
1662,2023-01-01 02:07:00,37.75950154138079,-121.54591199137589,seismic,86.04868851178684,faulty
1282,2023-01-01 02:08:00,37.80843311485944,-121.77857917139438,flood,33.806406293243796,inactive
1985,2023-01-01 02:09:00,37.508077563528964,-121.98035423603606,flood,54.0666796546633,active
1906,2023-01-01 02:10:00,37.73450650352632,-121.77828987016166,flood,86.35553830480079,active
1777,2023-01-01 02:11:00,37.772339058325535,-121.7798209638219,flood,52.872434905864075,active
1921,2023-01-01 02:12:00,37.829162783897225,-122.49405309323531,flood,89.95316683146264,faulty
1569,2023-01-01 02:13:00,37.27939894278985,-122.49598073200295,seismic,87.24895714684642,faulty
1982,2023-01-01 02:14:00,37.821003358710094,-122.19701387629573,temp,13.759527593826014,active
1740,2023-01-01 02:15:00,37.044179554974946,-121.78251730589035,temp,87.3987693680203,active
1685,2023-01-01 02:16:00,37.73763888427504,-121.89441706684644,temp,35.26320432103297,inactive
1492,2023-01-01 02:17:00,37.79860107220585,-121.97755336536531,humidity,88.20846581039795,active
1125,2023-01-01 02:18:00,37.18465654162591,-122.17116385771102,flood,98.63714289640635,active
1194,2023-01-01 02:19:00,37.562394121951634,-122.23824337841926,temp,65.24741965089711,faulty
1474,2023-01-01 02:20:00,37.73704919027721,-121.698589212067,flood,48.42292744339433,active
1987,2023-01-01 02:21:00,37.56974247149367,-121.58945051276778,flood,21.689545409768396,inactive
1237,2023-01-01 02:22:00,37.19395654160311,-122.120606486641,flood,76.79467266389271,faulty
1267,2023-01-01 02:23:00,37.28401303295963,-121.98159763847298,flood,5.5576094823411974,inactive
1310,2023-01-01 02:24:00,37.64071990413098,-121.59224994185323,humidity,26.840136938559432,faulty
1054,2023-01-01 02:25:00,37.2980942467482,-121.91663817879022,flood,49.64080714139024,faulty
1294,2023-01-01 02:26:00,37.02898447228628,-121.73533059266853,temp,0.5387051449560643,inactive
1007,2023-01-01 02:27:00,37.790150674597534,-121.88675915039049,temp,24.92838839241074,inactive
1250,2023-01-01 02:28:00,37.220830424847726,-121.9831017445988,flood,9.865925643552309,active
1692,2023-01-01 02:29:00,37.21939601332736,-122.34120944953963,seismic,59.675707219249134,inactive
1978,2023-01-01 02:30:00,37.04815335365742,-122.33972357789492,flood,67.6000751075965,faulty
1711,2023-01-01 02:31:00,37.092182262975136,-122.45279079944079,flood,38.902568293900565,faulty
1059,2023-01-01 02:32:00,37.93513731017488,-122.37742021751116,seismic,64.60331061686149,inactive
1839,2023-01-01 02:33:00,37.33999931178178,-121.75014846433461,flood,41.78763230951207,faulty
1688,2023-01-01 02:34:00,37.746908356978615,-121.83186936767844,seismic,83.58361448695976,faulty
1155,2023-01-01 02:35:00,37.523062101684594,-122.42374859328633,flood,31.240358852834305,active
1848,2023-01-01 02:36:00,37.4583655102212,-121.71000798248708,humidity,75.24418336012415,faulty
1508,2023-01-01 02:37:00,37.382600665618924,-122.11449866912585,seismic,30.800052090816287,inactive
1708,2023-01-01 02:38:00,37.73352279772401,-121.56052691862625,humidity,88.2212842965862,active
1114,2023-01-01 02:39:00,37.29749571813682,-121.54467605251008,flood,96.03000238270553,active
1458,2023-01-01 02:40:00,37.72774258988886,-122.121049332508,humidity,39.67036138152915,inactive
1320,2023-01-01 02:41:00,37.88129649738314,-122.19230663311495,flood,89.51797613499001,faulty
1994,2023-01-01 02:42:00,37.57268014664813,-122.1011147948689,flood,11.617517474733518,faulty
1091,2023-01-01 02:43:00,37.21271867628815,-121.95160243984844,temp,87.22176240167285,inactive
1157,2023-01-01 02:44:00,37.6724163593186,-121.78356646701741,flood,67.6044795087914,inactive
1622,2023-01-01 02:45:00,37.2784206362616,-121.92177246712359,humidity,83.64032257701908,faulty
1143,2023-01-01 02:46:00,37.9680172056008,-122.36343662250476,temp,68.34718429082591,faulty
1769,2023-01-01 02:47:00,37.984643144729766,-122.41069226954684,humidity,21.121969972678833,inactive
1179,2023-01-01 02:48:00,37.81031070486042,-122.46794669696487,flood,51.88171614854211,inactive
1470,2023-01-01 02:49:00,37.59116550580466,-121.69328202603822,humidity,27.99699904884877,active
1206,2023-01-01 02:50:00,37.93684461536301,-121.75764877602695,flood,70.73485530494298,faulty
1514,2023-01-01 02:51:00,37.42932214876105,-122.11666923187592,seismic,58.673406822552195,faulty
1239,2023-01-01 02:52:00,37.610178264163196,-122.189549454983,humidity,70.69231469533881,faulty
1166,2023-01-01 02:53:00,37.059597033686465,-121.92893585414774,temp,28.641081844013716,active
1997,2023-01-01 02:54:00,37.4366412067861,-121.67549069537019,flood,76.56456776422323,inactive
1250,2023-01-01 02:55:00,37.551734914619125,-122.03794640400115,temp,83.65202850458597,inactive
1122,2023-01-01 02:56:00,37.615111302076116,-121.95484586159816,seismic,30.182658922528162,inactive
1811,2023-01-01 02:57:00,37.55943077924309,-122.2551960948746,seismic,70.43291774467184,active
1432,2023-01-01 02:58:00,37.74977424882911,-122.32713782403688,humidity,45.70677066483202,inactive
1609,2023-01-01 02:59:00,37.97212269186259,-122.0029380241444,humidity,63.25912605325536,active
1835,2023-01-01 03:00:00,37.09257722296214,-121.84531285490023,temp,34.33751557503628,active
1616,2023-01-01 03:01:00,37.92601956995735,-121.58431926479518,seismic,85.47856771982923,faulty
1908,2023-01-01 03:02:00,37.53664588276386,-122.14896054617732,seismic,99.13274764655915,active
1047,2023-01-01 03:03:00,37.21091481237537,-122.33782725084487,flood,77.90383574744713,active
1005,2023-01-01 03:04:00,37.03967094999256,-122.00274613993625,flood,63.45588235709718,inactive
1464,2023-01-01 03:05:00,37.67178060016267,-121.82336962028943,humidity,30.774030327932955,faulty
1714,2023-01-01 03:06:00,37.288228201353455,-121.78507507571734,seismic,35.864103884086816,active
1052,2023-01-01 03:07:00,37.45811845886696,-122.19848261211973,flood,14.634530288687674,active
1404,2023-01-01 03:08:00,37.653439495311886,-122.20409810560842,seismic,82.8660215331654,faulty
1838,2023-01-01 03:09:00,37.22964821895914,-122.0411222796891,flood,53.98619617318471,active
1977,2023-01-01 03:10:00,37.733701834369846,-121.50998766146935,flood,12.068278501362627,faulty
1949,2023-01-01 03:11:00,37.457957717299465,-121.65912170294895,humidity,43.48294613014983,inactive
1539,2023-01-01 03:12:00,37.37233867748938,-122.36487559246946,seismic,44.98780703464036,inactive
1662,2023-01-01 03:13:00,37.531715320324544,-122.16272393963266,humidity,93.89578588112784,faulty
1621,2023-01-01 03:14:00,37.31339196664468,-121.83288642076008,seismic,44.53591662812444,faulty
1390,2023-01-01 03:15:00,37.2480187688246,-121.66116408508745,seismic,45.0919791444244,faulty
1503,2023-01-01 03:16:00,37.270300867015116,-121.5081578475044,seismic,83.33943511129746,inactive
1296,2023-01-01 03:17:00,37.75485602246241,-122.41016925550203,flood,0.4119260693908222,faulty
1359,2023-01-01 03:18:00,37.56575569440822,-121.70261686375828,humidity,27.8822408123808,faulty
1021,2023-01-01 03:19:00,37.66592001454303,-121.79152360451624,seismic,28.72022263699996,faulty
1591,2023-01-01 03:20:00,37.239195813424544,-122.42951267959589,humidity,15.813675954087735,active
1293,2023-01-01 03:21:00,37.37788304397283,-121.63961766795335,temp,42.193846992181896,faulty
1224,2023-01-01 03:22:00,37.87458566231759,-121.66964459117884,flood,16.55920867172278,inactive
1750,2023-01-01 03:23:00,37.70429478341639,-121.89574353877357,flood,20.504605214249427,active
1562,2023-01-01 03:24:00,37.153840186456414,-121.93176134821826,humidity,49.13900395358268,inactive
1108,2023-01-01 03:25:00,37.605672216732884,-122.05846254414553,flood,52.40684151476487,active
1358,2023-01-01 03:26:00,37.043841833621485,-121.64951258987983,temp,4.775481593854236,inactive
1923,2023-01-01 03:27:00,37.50593801923223,-122.08264447665523,seismic,78.42035428900623,faulty
1099,2023-01-01 03:28:00,37.0290804412753,-122.03863964366683,humidity,57.06814819952678,active
1324,2023-01-01 03:29:00,37.330370131747706,-122.43951453477936,seismic,96.1079936244605,faulty
1931,2023-01-01 03:30:00,37.370212480503916,-121.91775662238467,flood,36.769309152632566,active
1182,2023-01-01 03:31:00,37.25327689645431,-121.90761080853495,seismic,89.64679827575625,inactive
1719,2023-01-01 03:32:00,37.30665472571368,-121.67023653575725,flood,36.908977978304314,active
1651,2023-01-01 03:33:00,37.2700098511004,-122.18134603400398,flood,97.04078602773967,faulty
1695,2023-01-01 03:34:00,37.55628933321921,-122.36961251366384,humidity,38.59478436559151,faulty
1862,2023-01-01 03:35:00,37.44328642809794,-121.89822430315617,temp,97.7718412663445,inactive
1354,2023-01-01 03:36:00,37.61406578590611,-122.34372547053083,flood,60.104142946382986,active
1062,2023-01-01 03:37:00,37.75029094959585,-121.85446249374952,temp,15.835452421733109,inactive
1429,2023-01-01 03:38:00,37.563930899676556,-122.47055194091556,seismic,61.31425070208084,active
1259,2023-01-01 03:39:00,37.94748454665791,-121.73668292923362,flood,76.02201253432222,faulty
1689,2023-01-01 03:40:00,37.99381746534078,-121.56825053396057,humidity,65.49268505146706,inactive
1223,2023-01-01 03:41:00,37.631322554802665,-121.76481447716229,seismic,94.31090744836557,active
1284,2023-01-01 03:42:00,37.65915215365707,-122.02530298557852,seismic,18.923524126790014,active
1063,2023-01-01 03:43:00,37.48895084978735,-121.95337854198215,seismic,30.73016302909396,inactive
1172,2023-01-01 03:44:00,37.96773405535128,-121.78663954456508,flood,65.25526586335964,faulty
1173,2023-01-01 03:45:00,37.450739323839635,-122.29732045372636,seismic,36.91217434391599,inactive
1598,2023-01-01 03:46:00,37.29616522384416,-121.7041315979532,humidity,35.22092964738721,inactive
1235,2023-01-01 03:47:00,37.50038648965008,-122.26006010426615,humidity,31.45453099112565,active
1197,2023-01-01 03:48:00,37.8012736407828,-121.51689678411056,flood,46.616473925107435,inactive
1912,2023-01-01 03:49:00,37.61718086450016,-121.50165654116154,flood,22.762629054746075,active
1884,2023-01-01 03:50:00,37.19204084660836,-122.0438595301166,flood,37.34211709586206,inactive
1890,2023-01-01 03:51:00,37.095475280648756,-122.49872186180343,temp,43.01393799739991,inactive
1169,2023-01-01 03:52:00,37.35768036576513,-121.62478254285658,flood,65.17286888410472,active
1696,2023-01-01 03:53:00,37.760132030349595,-121.83659268787673,humidity,17.03080925603704,faulty
1690,2023-01-01 03:54:00,37.71524397366541,-122.08316145039268,flood,72.62872831955983,active
1044,2023-01-01 03:55:00,37.98026489317322,-121.70538872935857,seismic,83.43887169603487,inactive
1652,2023-01-01 03:56:00,37.534143975222115,-121.65676259998828,seismic,54.85613106634125,active
1077,2023-01-01 03:57:00,37.21143978508936,-122.28557173523886,flood,86.17057091879776,inactive
1762,2023-01-01 03:58:00,37.01618972061454,-121.61097213794493,humidity,63.45798615741135,active
1301,2023-01-01 03:59:00,37.67961136952525,-121.99321315378722,temp,79.79812373634415,faulty
1891,2023-01-01 04:00:00,37.8636045581627,-121.89654767646586,flood,82.27433853992216,faulty
1030,2023-01-01 04:01:00,37.51541223547318,-122.3078617588695,seismic,48.608829526510775,faulty
1887,2023-01-01 04:02:00,37.08088294332541,-121.60295784656186,temp,73.40630249502905,inactive
1173,2023-01-01 04:03:00,37.17666110070799,-121.9079330301284,temp,45.917991757007236,faulty
1536,2023-01-01 04:04:00,37.66901934745609,-122.05571346395912,humidity,69.2626199321235,inactive
1653,2023-01-01 04:05:00,37.63044581058576,-121.73814612907593,seismic,61.224234779982744,inactive
1919,2023-01-01 04:06:00,37.28199309059528,-121.59262983179822,temp,60.770402786441615,faulty
1200,2023-01-01 04:07:00,37.404264897236224,-122.13131159773803,seismic,38.868193247028614,inactive
1019,2023-01-01 04:08:00,37.34717531941142,-121.95541802586591,temp,3.0475331641460324,faulty
1476,2023-01-01 04:09:00,37.548086191473914,-121.87135190602453,flood,82.67378917617961,inactive
1058,2023-01-01 04:10:00,37.77724328083227,-121.58110145481017,humidity,3.1842809665893035,inactive
1085,2023-01-01 04:11:00,37.336901881963584,-122.47788590104733,humidity,10.203301681375743,faulty
1063,2023-01-01 04:12:00,37.5027850601264,-122.30785523116778,seismic,61.255007632702494,active
1389,2023-01-01 04:13:00,37.92186935437224,-122.44231255638182,humidity,99.410179556947,faulty
1457,2023-01-01 04:14:00,37.22914661006928,-122.42067329213661,humidity,27.917084942404824,active
1673,2023-01-01 04:15:00,37.977237521712816,-122.06409005463028,temp,79.71913019160672,inactive
1961,2023-01-01 04:16:00,37.68031096431454,-122.40766158825852,temp,64.84973814635191,active
1312,2023-01-01 04:17:00,37.92564111166172,-122.22264996338374,seismic,63.42742719522862,active
1704,2023-01-01 04:18:00,37.39232469286611,-122.220562085062,temp,94.62373097062758,active
1563,2023-01-01 04:19:00,37.87426081931783,-122.02551759424566,humidity,31.344745966740263,inactive
1712,2023-01-01 04:20:00,37.291371598301566,-121.95407469270408,temp,63.765320867193665,inactive
1267,2023-01-01 04:21:00,37.13311345847808,-121.65667229813732,flood,11.777957612546274,active
1296,2023-01-01 04:22:00,37.80103996291118,-121.72160245899342,seismic,63.07222613144351,active
1468,2023-01-01 04:23:00,37.34429774866894,-122.08037215956172,humidity,38.25013110120783,inactive
1715,2023-01-01 04:24:00,37.2713554886466,-122.42309478653137,flood,75.65006078481488,faulty
1337,2023-01-01 04:25:00,37.61534439794934,-121.5059879729022,flood,76.82952670075501,faulty
1258,2023-01-01 04:26:00,37.89404315506426,-122.12513344174111,flood,31.558852477110065,inactive
1742,2023-01-01 04:27:00,37.94634642289222,-122.36487671401602,flood,45.99937591596088,active
1927,2023-01-01 04:28:00,37.994414383641825,-121.70117280415491,flood,27.720310443404507,active
1123,2023-01-01 04:29:00,37.95200014794231,-122.16416024099375,temp,50.82524154673833,active
1501,2023-01-01 04:30:00,37.901673284689075,-122.13525895401793,flood,54.9433014682607,faulty
1745,2023-01-01 04:31:00,37.55285592239692,-121.65579413199372,humidity,44.98218255638346,inactive
1665,2023-01-01 04:32:00,37.75360508337959,-121.99151065576534,temp,35.991755105178754,active
1998,2023-01-01 04:33:00,37.88850931029654,-121.60403141723783,humidity,57.159398657067214,active
1273,2023-01-01 04:34:00,37.70364338123276,-122.10338066586169,temp,65.03001161688272,active
1524,2023-01-01 04:35:00,37.22151285814155,-121.91052828314696,seismic,2.231646642971652,active
1767,2023-01-01 04:36:00,37.95526109973181,-121.69080236051539,seismic,89.22951932168333,inactive
1736,2023-01-01 04:37:00,37.399327235879554,-122.21063693820115,temp,87.67992263879273,inactive
1747,2023-01-01 04:38:00,37.90136374536622,-122.37097594040132,seismic,77.19194659655699,active
1125,2023-01-01 04:39:00,37.43543567949046,-122.40814501918403,humidity,32.76900807764848,active
1264,2023-01-01 04:40:00,37.71036368284543,-121.75522640078803,seismic,45.37360547020104,faulty
1620,2023-01-01 04:41:00,37.4188859798283,-122.12965623536911,seismic,88.46727248021715,faulty
1272,2023-01-01 04:42:00,37.193836819425144,-122.2541520433929,seismic,81.11182574544317,inactive
1875,2023-01-01 04:43:00,37.280528048476505,-122.43251054213425,seismic,13.487053611172739,inactive
1949,2023-01-01 04:44:00,37.97752796815787,-121.607279385406,seismic,30.035118172823914,faulty
1585,2023-01-01 04:45:00,37.81861102622819,-122.42209869878816,temp,50.56796046518848,active
1515,2023-01-01 04:46:00,37.21071607910239,-121.70633002385037,flood,34.31145759336957,faulty
1244,2023-01-01 04:47:00,37.00552395909029,-121.72094978007026,seismic,57.71249200111504,inactive
1801,2023-01-01 04:48:00,37.40050158484858,-121.69270289580898,humidity,86.37496251030547,active
1678,2023-01-01 04:49:00,37.291508861049,-121.79592019765805,humidity,32.77112277137281,inactive
1051,2023-01-01 04:50:00,37.99205073878303,-122.00370830006095,humidity,28.893473624011246,inactive
